source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task,rev_task,Ad_Rob_Imp,Res_Decon,Direct_App
Scopus,2-s2.0-105003445580,10.1515/zug-2024-0028,Article,Bending the Law Through Adjudication? Arbitration Court Practice During National Socialism,"Roelevink, Eva Maria",2025,"© 2025 De Gruyter Oldenbourg. All rights reserved.Up to now, arbitration in the economy has not been extensively researched. This article uses a selection of arbitration cases from the Rhenish-Westphalian Coal Syndicate during the Nazi era as a basis to examine the practice of arbitration and the resulting change in function of this conflict resolution mechanism. From this perspective, the analysis not only sheds light on the evolution of arbitration into a partially open legal space but also deconstructs the regime’s purported intervention in the syndicate’s autonomous legal framework.",arbitration courts; cartels and law; law in National Socialism; praxeology,0,Zeitschrift Fur Unternehmensgeschichte,Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105004204022,10.13366/j.dik.2025.02.006,Article,The Construction of an Independent Knowledge System for Information Resources Management Discipline in China,"Ma, Feicheng;Chen, Shuaipu;Chen, Jinglong",2025,"© 2025 Editorial Office of Documentation, Information and Knowledge. All rights reserved.[Purpose/Significance] The construction of an independent knowledge system for Information Resources Management (IRM)discipline in China is not only an intrinsic academic demand but also an inevitable choice driven by national strategic imperatives. A systematic exploration of the value logic and practical pathways for the discipline's development in the new era holds significant theoretical and practical implications for enhancing academic autonomy, fostering theoretical innovation, and advancing practical applications. [Design/ Methodology] This study establishes an analytical framework based on the triadic structure of ""Value-Driven Forces-Current State Analysis-Practical Logic"". A systematic and multi-level methodological approach is employed to analyze and construct the independent knowledge system of the IRM discipline. Firstly, focusing on the value-driven forces, the study deconstructs the dual driving logic of national strategic demands and the transformations of Digital-Intelligence(DI)technology for shaping disciplinary evolution. Secondly, through tracing the historical evolution and dissecting contemporary challenges, it conducts a current state analysis to reveal the discipline's actual development status. Finally, the study explores the practical logic by clarifying the connotation, scope, and principles of the independent knowledge system and proposing a structured construction pathway.[Findings/Conclusion] The construction of an independent knowledge system for IRM discipline in China requires breakthroughs at the intersection of value orientation, historical accumulation, and contemporary challenges. Its practical logic is embodied in three dimensions: first, the top-level design, which entails systematically defining the disciplinary connotation, scientifically delineating the research scope, and refining core academic propositions; second, the methodological foundation, which necessitates the systematic construction of a principled framework; and third, the implementation strategy, which involves a multi-tiered planning of the practical pathways. These elements collectively contribute to the formation of a distinctive Chinese paradigm for an independent knowledge system of IRM discipline. [Originality/Value] This study breaks away from the traditional path dependence in disciplinary development and constructs a systematic analytical framework for the independent knowledge system of the IRM discipline. By doing so, it injects innovative momentum into the future development of China's disciplinary system, academic system, and discourse system in Information Resources Management.",Fundamental theoretical system; Independent knowledge system; Information resources management; Information Resources Management Discipline,0,Documentation Information and Knowledge,China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105003030803,10.15961/j.jsuese.202300379,Article,Motion Performance Analysis and Control of Robotic Hydraulic Manipulator Arm,"Ye, Zenglin;Zhang, Liangan;Wu, Shoupeng;Sun, Sa;Zhang, Fengfeng",2025,"© 2025 Sichuan University. All rights reserved.Connecting and disconnecting water and gas pipes is essential to coal mine site construction. With the increasing demands for installation quality, construction efficiency, and safety, traditional manual operation fails to meet construction requirements. This study analyzes the motion performance and automatic handling control of a manually operated hydraulic robotic arm to achieve automated handling during pipe connection and disconnection. First, the robot's linkage coordinate system is established using the Denavit-Hartenberg (D-H) method. The forward and inverse kinematics of the robot's manipulation and joint spaces are analyzed, and the mapping relationship between the robot's joint space and drive space is determined using a geometrical method, providing the velocity Jacobi analysis of the robot. Based on this analysis, workspace images of the robot in common postures during actual operation scenarios are plotted in Matlab using the Monte Carlo method. The established mathematical model is implemented in Matlab, and the robotic arm is designed for path and trajectory planning. In addition, the robot's mechanism model is simulated and analyzed in SolidWorks Motion to verify the accuracy of the mathematical model and enhance the safety of prototype experiments. The Matlab and SolidWorks Motion simulation results are consistent, confirming the validity of the correctness of the robot kinematic model and trajectory planning algorithm. The robot's mechanism motion simulation process is continuous and smooth. Finally, a test platform for the robotic pipe assembly and disassembly prototype system is built, and an automatic pipe handling test is conducted. The test results indicated that the robot successfully performs automatic handling during pipe connection and disconnection. The handling operation cycle is 12 seconds, improving operational efficiency compared to traditional manual operation. The automated handling process is continuous and smooth, resolving the jitter problem caused by repeated manual adjustments of the robotic arm.",Hydraulic robotic arm; Kinematics; Motion simulation; Robot; Trajectory planning; Work space,3,Gongcheng Kexue Yu Jishu Advanced Engineering Sciences,China;China;China,sco_dec_rob,sco_dec_rob,1,1,1
Scopus,2-s2.0-85216828358,10.4324/9781003353645-10,Book Chapter,Deconstructing labour statistics by reconstructing the concepts of autonomy and dependency,"Bozzon, Rossella",2025,"© 2025 selection and editorial matter, Annalisa Murgia. All rights reserved.This chapter analyses how the increasingly blurred boundaries between self-employment and employment are challenging definitions and measures used in labour force surveys. It critically assesses debates and emerging methodologies to identify new categories (e.g., dependent contractors, dependent self-employment, involuntary self-employment, and hybrid entrepreneurship) that are (re-)defining the representation of the borders between independent and dependent work. The chapter problematises how emerging definitions and measures are torn between the need to rely on stable and comparable measures in space and time and the urgency of capturing the transformations that are (re)shaping the boundaries of labour relations, proposing possible ways of addressing these two opposing tensions.",,0,Hybrid Labour Measuring Classifying and Representing Workers at the Boundaries of Employment and Self Employment,Italy,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85217448936,10.21142/DES-1701-2025-0014,Article,Gamified virtual reality scenarios and their impact on promoting motivation for learning writing in the university context,"Navas Gotopo, Soratna Verónica;Pineda Franco, Carla Rosario;Toro Álvarez, Ruth Adriana",2025,"© 2025, Universidad Cientifica del Sur. All rights reserved.This research focused on determining the impact of using gamified virtual reality environments on writing skills development in university settings. The aim was to implement new teaching methods that promote meaningful learning based on digital competencies and motivation. Methodologically, the study employed Pedagogical Action Research, which involved deconstruction, reconstruction, and validation phases. The population consisted of 278 first-year students enrolled in the Language and Communication course at a private university in southern Lima. The results demonstrated the effectiveness of the implemented strategies in enhancing student motivation, primarily due to the activation of dopamine, a neurotransmitter responsible for driving action towards efficiently solving challenges. A significant finding was the promotion of autonomous learning, as the prior review of resources facilitated the resolution of challenges. Consequently, Flipped Learning effectively prepared students for hybrid classes and encouraged active apprentices. The study concludes that the use of gamified virtual reality environments positively impacts the development of students' writing skills. Motivated students showed greater willingness to practice and refine their abilities, which in turn led to an improvement in the quality of their writing.",gamified; Motivation; teaching; university contexts; virtual reality,1,Desde El Sur,Peru,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85208250820,10.1007/978-3-031-73776-3_10,Conference Paper,Sustainable Production of Complex Precast Concrete Elements Without Demolding Drafts Using Concrete Extrusion and Processing,"Abstoss, Marvin;Funke, Henrik;Gelbrich, Sandra",2025,"© The Author(s), under exclusive license to Springer Nature Switzerland AG 2025.The paper presents the sustainable production of flexible and recyclable formwork elements. The models are produced by means of extrusion and processing concrete in a fresh and hardened state. The model milled to target dimensions enables resource-efficient molding with various casting resins. The combination with conventional formwork elements enables the production and simple demolding of complex concrete elements without demolding drafts or with local undercuts. A clinker-reduced concrete mixture with a lower CO2 footprint than conventional concrete mixtures for 3D printing has been developed as part of the research. The extrusion and machining programs are created using Grasshopper, a visual programming environment used as an extension to Rhinoceros CAD software to create parametric geometries. This enables programming for planning the paths and controlling the 6-axis industrial KUKA robots. The extruded and processed formwork elements can be recycled. The material can be fed back into the printing process without negatively affecting the rheological and mechanical parameters of the concrete. The resulting material cycle is the key to the efficient and sustainable production of precast concrete products.",3D Concrete Printing; Digital and Automated Planning; Material Cycle,1,Lecture Notes in Civil Engineering,Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-85200132023,10.1080/01626620.2024.2383744,Article,What it Takes to Be an Advocate: Teachers’ Perceptions of Their Strengths and Challenges,"Raymond, Kate M.;Ethridge, Elizabeth A.;Fields, Katie",2025,"© 2024 Association of Teacher Educators.Policies in education increasingly face ideological conflicts, with political operatives influencing radical legislative directions. While it may be more important than ever for teachers to make their voices heard, how teachers perceive themselves as advocates is unclear. This study, employing self-determination theory, analyzes teachers’ perceptions of advocacy, strengths, and challenges through quantitative and qualitative survey responses. Existing literature identifies crucial skills, knowledge, and dispositions for effective advocacy. Yet, teachers encounter obstacles such as a lack of support, fear of reprisal, and limited knowledge about advocacy at broader levels. Overcoming these challenges is crucial for fostering teacher autonomy, relatedness, and competence. The study offers insights into dismantling these barriers to empower teachers as effective advocates.",autonomy; competence; courage; dispositions; Educational advocacy; educational policy; fear; knowledge; relatedness; self-determination theory; skills; teacher advocates,7,Action in Teacher Education,United States;United States,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105038267726,10.1504/IJMMS.2025.153452,Article,Utility-driven operator-information co-regulation process: a human-centred motivational perspective,"Cardamone, Martina;Mirabelli, Giovanni;Padovano, Antonio;Solina, Vittorio",2025,"Â© 2025 Inderscience Enterprises Ltd.Human performance in procedural work varies even under standardised conditions, revealing limits in traditional prescription-based error prevention. This study adopts an abductive, single-case design in industrial remanufacturing to explore how cognitive and motivational regulation shape procedural adherence. Through three iterative cycles of systematic combining, five analytical constructs were identified, leading to the dynamic motivational filtering model. The model conceptualises adaptive guidance as state- information co-regulation, where content is dynamically filtered via a predictive utility function and latent-state estimation. Formalised through a Kalman-based architecture, the system infers the operator's evolving state by integrating motivation as an active control variable. Two illustrative use cases provide a functional proof of concept, demonstrating the model's logic in regulating real-time information flow. The framework provides a computational foundation for next-generation human-machine interfaces that sustain attention, autonomy, and safety in complex Industry 5.0 environments.",adaptive automation; adaptive procedural guidance; cognitive-motivational regulation; human-centred factories; human-machine interaction; operator state estimation; procedural variability,0,International Journal of Mechatronics and Manufacturing Systems,Italy,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105036946555,10.1109/MLCIPR68329.2025.11407304,Conference Paper,Task Allocation for Dual-Robot Cooperative Disassembly of Retired Power Battery Modules Using an Improved Genetic Algorithm,"Li, Xinying;Ye, Wenhua;Chen, Weifang",2025,"© 2025 IEEE.With the rapid growth of retired power batteries, efficient and safe robotic disassembly has become a critical challenge in automated recycling systems. This paper investigates the dual-robot task allocation problem for cooperative disassembly of surface components in power battery packs. An optimization model is formulated by jointly considering disassembly sequence constraints, spatial collision avoidance, and operational safety. To solve the resulting combinatorial problem, an improved genetic algorithm is developed by incorporating a rational initial solution strategy, directional crossover, and elitist preservation mechanisms to enhance convergence efficiency and solution stability. Simulation results demonstrate that the proposed method achieves superior task allocation solutions with faster convergence, while effectively reducing the overall disassembly time and idle traveling cost of robots. These results indicate that the proposed approach is effective and suitable for practical applications in automated power battery disassembly systems.",Dual robots; improved genetic algorithm; multi-criteria optimization; power battery disassembly; task allocation,0,2025 International Conference on Machine Learning Computational Intelligence and Pattern Recognition Mlcipr 2025,China,sco_dec_rob,sco_dec_rob,1,0,1
Scopus,2-s2.0-105034826482,10.1017/9781009512527,Book,"Resilient Communities: Household, State, and Ecology in Southern Panjab, c.1750â€“1900","Joshi, Girija",2025,"© Girija Joshi 2025.This book offers a historical perspective on the relationship between community, subsistence, and governance in north-western India. Focusing on Panjab, it explores the continuities in kinship and caste practices of rural Panjabi populations from the mid-eighteenth to late nineteenth centuries. Working from the household outwards, it studies how agropastoral lineages formed, and how some of these managed during the eighteenth century to establish autonomous states or riyasats of their own. From the early nineteenth century onwards, this riyasati order was systematically dismantled by the colonial state. Nevertheless, this book suggests that colonial attempts to settle and reform rural society, by changing both its relationship to the environment and by imposing new definitions of 'community' upon it were met with uneven success. Colonial subjects in rural Panjab continued to forge bonds of kinship beyond the legal limits imposed by the state.",,1,Resilient Communities Household State and Ecology in Southern Panjab C 1750a1900,,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105033231095,10.1109/MetroXRAINE66377.2025.11340257,Conference Paper,Artificial Intelligence-Based Vision Systems for Automated Footwear Disassembly,"Laureati, Pietro;Medici, Vittoria;Paone, Nicola",2025,"© 2025 IEEE.The increasing consumer preference for short-lifespan products has led to significant environmental challenges in waste management. This process needs to be automated to make the disassembly of footwear easier and thus more widespread; to this scope vision-based systems are paramount. This paper presents the concept of an automated disassembly line for footwear disassembly based on artificial intelligence-based vision systems. The first vision system extracts morphological features, which are useful for identifying and processing the different components of the shoe, while another system extracts the contour of the shoe to be used as a trajectory for the robot in charge of removing the stitching that joins the sole and upper. Experimental results confirm the efficiency of Artificial Intelligence (AI) in extracting morphological features and measuring geometry of the contour crucial for automation.",Artificial Intelligence; Computer Vision; Footwear; Footwear Disassembly; Footwear Recycling; Sustainable Manufacturing,0,Conference Proceedings 2025 IEEE International Conference on Metrology for Extended Reality Artificial Intelligence and Neural Engineering Metroxraine 2025,Italy,sco_dec_rob,sco_dec_rob,1,1,0
Scopus,2-s2.0-105033152096,10.1109/WSC68292.2025.11339000,Conference Paper,Review of Digital Technologies for the Circular Economy and the Role of Simulation,"Kunert, Julia;Wuttke, Alexander;Van Der Valk, Hendrik",2025,"© 2025 IEEE.The Circular Economy (CE) is essential for achieving sustainability, with digital technologies serving as key enablers for its adoption. However, many businesses lack knowledge about these technologies and their applications. This paper conducts a structured literature review (SLR) to identify the digital technologies proposed in recent literature for CE, their functions, and current real-world use cases. Special attention is given to simulation, which is considered a valuable digital technology for advancing CE. The analysis identifies the digital technologies Artificial Intelligence, the Internet of Things, Blockchain, simulation, cyber-physical systems, data analytics, Digital Twins, robotics, and Extended Reality. They are used for waste sorting and production automation, disassembly assistance, demand analysis, data traceability, energy and resource monitoring, environmental impact assessment, product design improvement, condition monitoring, predictive maintenance, process improvement, product design assessment, and immersive training. We discuss the findings in detail and suggest paths for further research.",,0,Proceedings Winter Simulation Conference,Germany;Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105033150751,10.1109/SMC58881.2025.11342909,Conference Paper,Autonomous Sensor Management: Using Decision Strings Methodology,"Richards, D.;Glover, T.;Knowles, J.;Coombes, M.",2025,"© 2025 IEEE.Maintaining superiority on the battlefield is vital in ensuring mission success. The use of advanced technologies such as Autonomy and Artificial Intelligence offers the ability for the human to let the machines do the heavy lifting of tasks; especially those that require rapid processing of complex information and within a dynamic environment. This paper outlines the MASTER SOUP project that explores and demonstrates the use of AI to manage multiple sensors, whilst also introducing a new method to assist the multidisciplinary design team to better understand how the system deals with decisions that occur during the mission. The use of a method utilizing decision strings is outlined and discussed; whilst using previous studies that have theorized its use, this paper is the first to employ this approach. By adopting this method, it was found that it was beneficial to both Human Factors and AI Engineers in terms of designing the Human-Machine Teaming concept. The use of decision strings provides an intuitive methodology for identifying and deconstructing the nature of decisions within the Human-Machine Team. Further to this it can be used to the benefit of all members of the design team to facilitate the elicitation of design requirements that provide benefits across multidisciplinary fields. It is noted that this approach is new, we hope it will allow other researchers to adopt this methodology and contribute to the validation of this important method used within multidisciplinary design teams.",,0,Conference Proceedings IEEE International Conference on Systems Man and Cybernetics,United Kingdom;United Kingdom,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105032987025,10.52202/083093-0052,Conference Paper,Designing an In-Space Recycling Station for a Sustainable Circular Space Economy,"Laino, Maria Anna;Vasile, Massimiliano",2025,"Copyright ©2025 by The Aerospace Corporation. All rights reserved.As space activities expand, the need for sustainable resource management beyond Earth becomes necessary. Current space missions rely on pre-manufactured components launched from Earth, a model that is costly and inefficient in the long term. Meanwhile, thousands of non-functional objects in orbit represent a reservoir of material that, if properly processed, could be reintegrated into the space economy. Unlike existing concepts focused solely on active debris removal, in-space recycling would go beyond disposal, converting inactive objects into functional modules for future missions. This approach minimises waste and supports long-term sustainability, accelerating the transition to a circular space economy by closing the loop on material use. This work outlines the main steps and key drivers for designing an in-space recycling station, a facility that would enable the collection, processing, and repurposing of non-functional satellites into new systems. The technological advancements needed to make in-space recycling a practical reality are presented and discussed. Modularity and reusability should be key drivers in the design phase of space systems, ensuring their components can be repurposed at the end of their operational life. Advanced autonomous space robotics must be developed and demonstrated to enable in-orbit servicing, assembly, disassembly, and repair of malfunctioning modules. Additionally, terrestrial manufacturing technologies, such as 3D printing, must be adapted and tested in the space environment. A key challenge in the design of a recycling station is finding its optimal location within the space environment. A primary criterion for this selection is long-term orbital stability and minimal station-keeping needs. Near-circular, Earth-centred orbits above GEO, with orbital planes aligned with the classical Laplace plane, are analysed over several decades under a J2 + Sun/Moon model to identify orbits requiring minimal maintenance. The selected orbit must optimise accessibility to resource materials in LEO, GEO, and graveyard regions while minimising delta-v to reduce transportation costs. To explore accessibility, direct impulsive and Edelbaum low-thrust estimates are employed; in addition, a perturbation-assisted impulsive strategy is evaluated. The proposed idea is to map regions in the phase space where natural dynamics plays in favour of the transfer, reducing manoeuvring costs. The station is required to limit its contribution to orbital debris. Here, debris mitigation is treated solely in terms of operationally relevant, lifetime-based geometric separation; a comprehensive environmental impact assessment is beyond scope. The final orbit selection balances all these criteria, offering a trade-off between safety, stability, accessibility, and cost-efficiency. This research presents a novel framework for in-space resource management, contributing to the vision of a circular space economy, a critical step towards sustainable space activities.",,0,Proceedings of the International Astronautical Congress Iac,United Kingdom,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105032936532,10.1109/ICSPIS67605.2025.11318390,Conference Paper,Hybrid Deep Feature Extraction and ML for Construction and Demolition Debris Classification,"Alashram, Obai;Alagha, Nejad;AlKakuri, Mahmoud;Swaveel, Zeeshan;Copiaco, Abigail",2025,"© 2025 IEEE.The construction industry produces significant volumes of debris, making effective sorting and classification critical for sustainable waste management and resource recovery. This study presents a hybrid vision-based pipeline that integrates deep feature extraction with classical machine learning (ML) classifiers for automated construction and demolition (C&D) debris classification. A novel dataset comprising 1,800 balanced, high-quality images representing four material categories, Ceramic/Tile, Concrete, Trash/Waste, and Wood was collected from real construction sites in the UAE, capturing diverse real-world conditions. Deep features were extracted using a pre-trained Xception network, and multiple ML classifiers, including SVM, kNN, Bagged Trees, LDA, and Logistic Regression, were systematically evaluated. The results demonstrate that hybrid pipelines using Xception features with simple classifiers such as Linear SVM, kNN, and Bagged Trees achieve state-of-the-art performance, with up to 99.5% accuracy and macro-F1 scores, surpassing more complex or end-to-end deep learning approaches. The analysis highlights the operational benefits of this approach for robust, field-deployable debris identification and provides pathways for future integration with robotics and onsite automation systems.",Construction and Demolition Waste; Deep Learning; Hybrid Pipeline; Image Classification; Machine Learning; Xception,0,2025 8th International Conference on Signal Processing and Information Security Icspis 2025,United Arab Emirates;United Arab Emirates,sco_dec_rob,sco_dec_rob,0,1,0
Scopus,2-s2.0-105031678998,10.55493/5019.v14i4.5710,Article,Polyphonic resistance: Voices of rebellion in Margaret Atwood’s the testaments,"Algobaei, Faiz;Elhalafawy, Ayman Ibrahim;Alzain, Elham;Alshebami, Ali Saleh",2025,"© 2025 AESS Publications. All Rights Reserved.This study explores Margaret Atwood’s The Testaments through Mikhail Bakhtin’s theory of dialogism and polyphony to examine how multiple narrative voices articulate resistance against Gilead’s totalitarian regime. The purpose is to demonstrate how Atwood’s use of diverse narrators transforms rebellion into a dialogic process that challenges monologic authority. Employing a qualitative analytical approach grounded in Bakhtinian criticism, the paper interprets the perspectives of Aunt Lydia, Agnes, and Daisy as independent yet interrelated voices. Through textual analysis, the study identifies how Atwood’s polyphonic design allows each narrator to speak autonomously while engaging in a dynamic exchange with the others, thereby dismantling the dominance of a single authoritative discourse. The findings indicate that The Testaments functions as a polyphonic novel where meaning arises through interaction rather than authorial control. Rebellion becomes a collective act voiced through multiple, autonomous consciousnesses. The dialogic exchange among narrators illustrates Bakhtin’s belief that truth is relational and plural, never confined to a single viewpoint. This study contributes to Bakhtinian literary criticism by showing how Atwood’s narrative form embodies dialogic rebellion. It also provides a model for understanding reality through multiplicity and diversity of voice. Finally, it demonstrates the power of literature to resist ideological domination by allowing distinct voices to coexist, converse, and challenge oppressive authority.",Dialogism; Multiplicity; Narration; Polyphony; Resistance; The Testaments,2,International Journal of English Language and Literature Studies,Saudi Arabia;Egypt;Saudi Arabia,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105031419786,10.33918/25386549-202502005,Article,"THE TRANSFORMATION OF THE POLITICAL LIFE OF LITHUANIAN WAR REFUGEES IN RUSSIA, 1915–1918","Balkelis, Tomas",2025,"© Lietuvos istorijos institutas, 2025 and Straipsnių autoriai, 2025.This article examines the transformation of the political life of Lithuanian World War I refugees in Russia between 1915 and 1918. Particular attention is devoted to the profound impact of the Russian Revolution: whereas at the outset of the war many Lithuanian political leaders supported the principles of autonomy and federalism, in its aftermath a growing number began to openly advocate for independence. The article provides a revisionist analysis of the proceedings and resolutions of the Petrograd Seimas, the most significant political event for Lithuanians in Russia, and assesses the consequences of the Bolshevik coup for Lithuanian refugees – ranging from the radicalisation of certain political currents to the dismantling of the refugee relief network and the escalation of terror.",autonomy; independence; Petrograd Diet; refugees; revolution; terror; World War I,0,Lietuvos Istorijos Metrastis,Lithuania,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105030493830,10.1109/ICECS66544.2025.11270718,Conference Paper,Assistive Cobot for E-Waste Disassembly: Multi-Sensor HRC with Tool Recommendation,"Ameur, Soufiane;Karboub, Kaouter;Tabaa, Mohamed;Hamlich, Mohamed;Bearee, Richard",2025,"© 2025 IEEE.Electronic waste (e-waste) disassembly demands fine dexterity, rapid decision-making and strict safety requirements that neither conventional manual station nor fully automated cells satisfy alone. We present a human-robot collaboration (HRC) workstation in which a six-axis cobot partners with an operator under the guidance of a lightweight, multi-sensor perception stack. An inductive metal probe triggers an overhead RGB camera to capture and auto-label high-resolution images, enabling the system to grow a task-specific vision dataset in real time. Simultaneously, an MQ-135 gas module and KY-026 flame sensor feed a millisecond-level interrupt chain that allows the cobot to issue spoken toxic-gas alerts or deploy an on-board fire-extinguisher nozzle before the operator is exposed. All robot actions and operator voice cues are time-stamped and stored as ""recipes,""creating a continually expanding knowledge base that informs future tool recommendations and lays the groundwork for reinforcement-learning-driven sequencing. Bench-Top and conveyor mock-ups confirm reliable reachability, sub-second safety-response latency, and seamless human hand-off, illustrating a practical path toward safer, smarter, and progressively self-improving e-waste recycling cells.",E-waste Management; Human Robot Collaboration; Robotic disassembly; Tool Recommendation,0,2025 32nd IEEE International Conference on Electronics Circuits and Systems Icecs 2025,Morocco;France;Morocco,sco_dec_rob,sco_dec_rob,1,0,1
Scopus,2-s2.0-105029471982,10.35490/EC3.2025.342,Conference Paper,GRAPH BASED DISASSEMBLY SEQUENCING WITH STRUCTURAL AND STABILITY CONSTRAINTS,"Karsan, Zain;Dillenburger, Benjamin;De Wolf, Catherine",2025,"© 2025, European Council on Computing in Construction (EC3). All rights reserved.Disassembly is an important strategy in achieving material circularity and closing the loop in material flow. While disassembly sequencing is heavily studied in manufacturing, few examples consider the constraints present in con-struction. To address this gap we propose a graph based method for disassembly sequencing with constraints on stability and internal stress. We test our algorithm on three frame structures of increasing complexity and element count using construction specific heuristics to determine source nodes and disassembly direction. Our algorithm can compute feasible disassembly sequences with sufficient speed to support applications in online robotic path planning.",Construction Automation; Disassembly Sequencing; Structural Analysis and Simulation,0,Proceedings of the European Conference on Computing in Construction,Switzerland,sco_dec_rob,sco_dec_rob,0,1,0
Scopus,2-s2.0-105026595060,10.1007/978-3-031-86236-6_2,Book Chapter,Towards a Circular Economy: A Pathway to Innovative Sustainable Waste Management in the Construction Industry,"Oteng, Daniel;Omrany, Hossein;Eshun, Bridget T.B.;Antwi-Afari, Prince",2025,"© The Author(s), under exclusive license to Springer Nature Switzerland AG 2025.This chapter explores the application of circular economy principles to enhance resource efficiency and improve waste management practices within the construction industry. It highlights the transformative potential of circular approaches such as material reuse, recycling, modular construction, and adaptive design for disassembly, which significantly mitigate waste generation and environmental impact. The role of digitalization, including building information modelling, digital product passports, blockchain technology, robotics, and artificial intelligence, is examined as crucial to optimizing resource management and supporting sustainable construction practices. Additionally, the chapter emphasizes the importance of policy frameworks, regulatory standards, sustainability certifications, and collaborative stakeholder engagement, particularly industry-academia partnerships, in successfully implementing circular economy strategies. Finally, it identifies future research directions and practical implications that can drive continued innovation and widespread adoption of sustainable practices, ultimately positioning the construction sector as a leader in global sustainability efforts.",Circular economy; Construction sustainability; Digital automation; Life cycle assessment; Resource efficiency; Waste management,0,Contributions to Economics,Australia;United Kingdom,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105026310866,10.3981/j.issn.2097-0781.2025.01.002,Review,Research and Development Progress of AI-driven Materials and Suggestions,"Wen, Liyang;Yao, Mingjia;Chen, Xin",2025,"© 2025 Science and Technology Review Publishing House. All rights reserved.As an important means to accelerate the research and development of new materials and industrial innovation, the intelligent research and development of materials during the whole process promotes the revolutionary transformation of experience-driven material science to the emergence of machine intelligence. This paper examined the technical synergy framework composed of intelligent computing, autonomous experiments, multimodal databases, and domain-specific large models and analyzed the strategic initiatives and divergent implementation paths for research and development of AI-driven materials across different countries. By deconstructing the pivotal roles of large-scale scientific infrastructure, breakthroughs in cross-scale modeling algorithms, and human-machine collaborative knowledge discovery mechanisms, this paper proposed a strategy for intelligence-enhanced discovery grounded in the triadic integration of data, algorithm, and computing power. This strategy offers a systematic solution and a technological evolution framework for establishing an autonomous and controllable paradigm for the research and development of new materials.",AI-driven; autonomous experimentation; intelligent computation; large model; multimodaldatabases,0,Science and Technology Foresight,China,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105025643887,10.37544/1436-4980-2025-09-41,Article,Robot-based virtual dissasembly,"Elser, Anja;Klingel, Lars;Verl, Alexander;Dannecker, Robert",2025,"© 2025, VDI Fachmedien GmBH and Co. KG. All rights reserved.Data from CAE-based vehicle development enables planning, validation, and execution of automated disassembly and sorting according to R-strategies (reuse, recycle, recover, etc.). This paper addresses automated disassembly simulation, based on engineering data within virtual commissioning. Data continuity is ensured by adapting and linking existing partial solutions for the specific use case.",,0,Wt Werkstattstechnik,Germany;Germany,sco_dec_rob,sco_dec_rob,0,0,0
Scopus,2-s2.0-105025342507,10.4324/9781003538097-32,Book Chapter,POETRY AND THE FORGOTTEN FUTURE: Towards a New Onto-Phenomenology of Poetic Work,"Szaj, Patryk",2025,"© 2026 selection and editorial matter, Michael T. Heneise, Cassandra Falke, Espen Dahl, Alice Sundman and Edvard Lia; individual chapters, the contributors.This article examines the unique effectiveness of poetry, arguing that its onto-phenomenology enables it to function as an ecological force within the cultural system, in accordance with Hubert Zapf’s theory, but also explains why and how this is possible. The article argues that poetry, through its features such as semantic density, imaginative intensity, and formal autonomy, reveals forgotten futures, being the potential hidden in the present. In dialogue with Timothy Morton, poetry is presented as a refuge for the arche-lithic, a temporality from before the Neolithic that undermines agrilogistics. Through reference to Michael Marder, the article analyzes how poetry sublimes the plant soul, resisting binary oppositions and affirming an-archic multiplicity. Finally, in connection with Karen Barad, the work discusses how the indeterminacy principle in poetry allows for continuous intra-active becoming, opening a space for what is possible. Methodologically, the article relies on the interpretation of poetic texts in dialogue with theories from ecocriticism, speculative philosophy, and agential realism. Its contribution lies in deepening the understanding of poetry’s inherent potential to deconstruct hegemonic discourses, question linear time, and open up to alternative ontologies and futures.",,0,Routledge Handbook of Eco Phenomenology,Poland,sco_dec_rob,sco_dec_rob,0,0,0
