source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task
IEEE Xplore,9197174,10.1109/ICRA40945.2020.9197174,Conferences,Inferring the Geometric Nullspace of Robot Skills from Human Demonstrations,Caixia Cai; Ying Siu Liang; Nikhil Somani; Wu Yan,2020,"In this paper we present a framework to learn skills from human demonstrations in the form of geometric nullspaces, which can be executed using a robot. We collect data of human demonstrations, fit geometric nullspaces to them, and also infer their corresponding geometric constraint models. These geometric constraints provide a powerful mathematical model as well as an intuitive representation of the skill in terms of the involved objects. To execute the skill using a robot, we combine this geometric skill description with the robot's kinematics and other environmental constraints, from which poses can be sampled for the robot's execution. The result of our framework is a system that takes the human demonstrations as input, learns the underlying skill model, and executes the learnt skill with different robots in different dynamic environments. We evaluate our approach on a simulated industrial robot, and execute the final task on the iCub humanoid robot.",,4,2020 IEEE International Conference on Robotics and Automation (ICRA),"A*STAR Institute for Infocomm Research (I2R), Singapore",iee_dec_rob
IEEE Xplore,9196733,10.1109/ICRA40945.2020.9196733,Conferences,Form2Fit: Learning Shape Priors for Generalizable Assembly from Disassembly,Kevin Zakka; Andy Zeng; Johnny Lee; Shuran Song,2020,"Is it possible to learn policies for robotic assembly that can generalize to new objects? We explore this idea in the context of the kit assembly task. Since classic methods rely heavily on object pose estimation, they often struggle to generalize to new objects without 3D CAD models or task-specific training data. In this work, we propose to formulate the kit assembly task as a shape matching problem, where the goal is to learn a shape descriptor that establishes geometric correspondences between object surfaces and their target placement locations from visual input. This formulation enables the model to acquire a broader understanding of how shapes and surfaces fit together for assembly - allowing it to generalize to new objects and kits. To obtain training data for our model, we present a self-supervised data-collection pipeline that obtains ground truth object-to-placement correspondences by disassembling complete kits. Our resulting real-world system, Form2Fit, learns effective pick and place strategies for assembling objects into a variety of kits - achieving 90% average success rates under different initial conditions (e.g. varying object and kit poses), 94% success under new configurations of multiple kits, and over 86% success with completely new objects and kits. Code, videos, and supplemental material are available at https://form2fit.github.io.",,75,2020 IEEE International Conference on Robotics and Automation (ICRA),Stanford University,iee_dec_rob
IEEE Xplore,8767959,10.1109/LRA.2019.2929995,Journals,Assembly Planning by Subassembly Decomposition Using Blocking Reduction,James Watson; Tucker Hermans,2019,"The sequence in which a complex product is assembled directly impacts the ease and efficiency of the assembly process, whether executed by a human or a robot. A sequence that gives the assembler the greatest freedom of movement is, therefore, desirable. Our main contribution is an expression of obstruction relationships between parts as a disassembly interference graph (DIG). We validate this heuristic by developing a disassembly sequence planner that partitions assemblies in a way that prioritizes access to parts, resulting in plans that are comparable in efficiency to two state-of-the-art assembly methods in terms of total plan length. Using DIG, our method generates successive subassembly decompositions, yielding a tree structure that makes parallization opportunities apparent. Our planner generates viable disassembly plans by minimizing our part blockage measure, and thereby demonstrates that this measure is a valuable addition to the assembly sequence planning toolkit.",,13,IEEE Robotics and Automation Letters,"Department of Computer Science, University of Colorado Boulder, Boulder, CO, USA",iee_dec_rob
IEEE Xplore,5980526,10.1109/ICRA.2011.5980526,Conferences,Virtual maintenance system with a two-staged ant colony optimization algorithm,Syed Hassan; Jungwon Yoon,2011,"Virtual reality (VR) now a day is progressively being used in our manufacturing environments. In production or maintenance processes, the most important VR application can be assembly areas as the efficiency of a production or maintenance scheme primarily depends on the assembly and disassembly (A/D) sequence, number of gripper changes and the path used in an A/D process. In this paper, a novel optimum assembly algorithm with ant colony algorithm is proposed to solve the maintenance assembly process for 3D objects and complex environments, and to find both optimal sequence and 3D path planning. Sequentially, the assembly sequence was optimized by a traditional ant colony optimization algorithm and then, the 3D path planning with the optimized sequence information was optimized by combining an ant colony algorithm enhanced by potential field concepts. Simulation results showed that proposed algorithm has faster convergence rate towards the optimal solution when compared with existing algorithms based on genetics and traditional ant colony approach.",,9,2011 IEEE International Conference on Robotics and Automation,"Robotic and Intelligent System, School of Mechanical and AeroSpace Engineering and ReCAPT, Gyeongsang National University, Jinju, South Korea",iee_dec_rob
IEEE Xplore,8484422,10.1109/ICMA.2018.8484422,Conferences,Research on Motion Control of Mechanical Arm Based on Laser Guidance,Yajun Shi; Rongchuan Wang; Jianghai Zhao; Xiaojian Zhang,2018,"This paper describes research on a type of mechanical arm whose terminal position is given by laser. By means of moving the PTZ (Pan/Tilt/Zoom) with a laser device on it, mechanical arm can be controlled to work on a lot of tasks, such as demolition, vision localization of humanoid robot. Actually it is one key technology of most types of robot. For laser-guided manipulators, there have been similar methods previously. However, these are often not very convenient and the errors are large in practical uses. This article introduced the research process of laser-guided robotic arm, combined with the actual research platform, focused on the coordinate acquisition and transformation process. Comparing the novelties with previous methods shows that this method can be effectively applied to a similar environment. In addition, the kinematic derivation process and control method design are also introduced. All results of research were applied to demolish robot and were proved to be effective.",,0,2018 IEEE International Conference on Mechatronics and Automation (ICMA),"Department of Automation, University of Science and Technology of China, Hefei, Anhui Province, China",iee_dec_rob
IEEE Xplore,407385,10.1109/IROS.1994.407385,Conferences,Unified telerobotic architecture project program overview,M.B. Leahy; S.B. Petroski,1994,"The time is right to transition telerobotics beyond the traditional hazardous environment domain into industrial repair and remanufacturing applications. Air Force depots are prime examples of an industrial environment where small batch sizes, feature uncertainty, and varying workload conspire to make classical industrial robotic solutions impractical and telerobotics a key enabling technology. The United States Air Force, Air Force Material Command, Robotics and Automation Center of Excellence (RACE) has launched the Unified Telerobotics Architecture Project (UTAP) to champion the development of the support infrastructure necessary to foster creative development and innovative utilization of emerging telerobotic technologies for depot applications. The UTAP program is the focus of this paper.<>",,6,Proceedings of IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS'94),"AFMC Robotics and Automation Center of Excellence Technology Industrial Support Directorate, Specialized Engineering Branch, Advanced Process Technology Section, San Antonio Air Logistics Center, TX, USA",iee_dec_rob
IEEE Xplore,1570333,10.1109/ROBOT.2005.1570333,Conferences,Manipulation of Deformable Linear Objects: From Geometric Model Towards Program Generation,J. Acker; D. Henrich,2005,"This paper discusses the handling of deformable linear objects (DLOs), such as hoses, wires, or leaf springs in a polyhedral environment. It investigates the formulation of assembly or disassembly tasks based on contact states. The result is an approach that facilitates the automatic extraction of robot programs from demonstrations in virtual reality and provides a base for the parameterization of detection algorithms. For this purpose, a contact state model for the description of assembly or disassembly tasks of DLOs is presented. It is described how the contact states can be derived from a geometric model of both the DLO and the environment. Such a model may be obtained by a simulation of the manipulation tasks in virtual reality. Further, the possible transitions between the contact states are classified into general transition classes. Those transition classes enable the selection of algorithms to detect such contact state transitions.",,14,Proceedings of the 2005 IEEE International Conference on Robotics and Automation,"Lehrstuhl Angewandte Inform atik III, Fakultät für Mathematik, Physik und Angewandte Informatik, Universität Bayreuth, Bayreuth, Germany",iee_dec_rob
IEEE Xplore,8014252,10.1109/AIM.2017.8014252,Conferences,Fast robot task and path planning based on CAD and vision data,Christian Friedrich; Akos Csiszar; Armin Lechler; Alexander Verl,2017,"Real manufacturing environments are cluttered spaces, where the environment matches its digital model (the CAD model) only to a certain degree. Robot systems, which autonomously execute tasks in these environments should combine CAD and vision data in order to successfully carry out their tasks. This way the model data (coming from the CAD model) can be corrected by the sensor data (coming from computer vision) to properly reflect the real environment. In this paper, a novel method for autonomous task-space exploration is presented, which is based on space exploration and object recognition. During the exploration of the environment, the CAD data is used to determine the initial belief of the newly gained information. After constructing the environment model, a task planner based on a geometric contact analysis and symbolic inference computes the necessary manipulation sequence. To compute the disassembly space, a novel time-efficient algorithm is proposed. The theoretical aspects are applied to disassembly sequences. A variety of heuristics for computing a local optimal sequence of the required manipulation steps and the corresponding paths is also presented in the paper. To plan the paths well-known global path planners are applied with a step-size control which reduce the planning effort. The approaches are experimentally validated and the results are discussed.",,3,2017 IEEE International Conference on Advanced Intelligent Mechatronics (AIM),"The Institute of Control Engineering of Tool Machines and Manufacturing Units (ISW), University Stuttgart, Stuttgart, Germany",iee_dec_rob
IEEE Xplore,9331203,10.1109/ICREST51555.2021.9331203,Conferences,Implementation of Cost Effective Bomb Defusing Robot with Live Streaming Dual Camera Interface,Anjir Ahmed Chowdhury; Md. Akter Hamid; Md. Nahian Al Subri Ivan,2021,"Robot automation technology is increasing day by day to adapt to the world's demand for controlling disasters, rescuing operations, and minimizing human risk. To perform these tasks a user-friendly robot is required which can be controlled precisely from a remote area. The described project focuses on the design and implementation of a remotely controlled bomb disposal robot with locally available hardware resources to minimize cost. The implemented robot features a robotic arm with 4 degrees of freedom which can pick and carry any sophisticated object (up to 5kg) very precisely and smoothly. The body and the arm of the robot were custom designed and built with Aluminum alloy. To maximize the capability, the robot was equipped with Gas, fire, and obstacle detection sensors. In the chassis, it can collect and carry dismantled bomb parts (up to 10kg) as evidence. The mechanical design of the robot was validated with solid works software. Proteus was used for PCB and schematic design. In the control system Raspberry pi was used as a processor and for sensing and communication Arduino mega was introduced. The robot can be controlled via the internet. An additional python script has been used to control the robot through a web server.",,8,"2021 2nd International Conference on Robotics, Electrical and Signal Processing Techniques (ICREST)","dept. of Computer Engineering, American International University, Bangladesh, Dhaka, Bangladesh",iee_dec_rob
IEEE Xplore,10636270,10.1109/TMECH.2024.3399787,Journals,Task Sensing and Adaptive Control for Mobile Manipulator in Indoor Painting Application,Yadan Zeng; Dingyuan Zhang; Shao-Yu Chien; Hendra Suratno Tju; Carlo Wiesse; Feng Cao; Jiadong Zhou; Xiaohan Li; I-Ming Chen,2024,"Robotic painting, particularly in industrial and construction domains, has attracted considerable attention due to its precision and uniformity. However, current systems are constrained by inadequate precision and effectiveness in painting, particularly when applied to large-scale surfaces. This article introduces an advanced adaptive robotic painting system that incorporates a mobile manipulator (MM) designed to enhance both accuracy and efficiency in indoor surface painting through two innovative submodules: automated trajectory generation and MM adaptive control policy (ACP). Initially, to autonomously generate the accurate trajectory, we propose the attention-aware graph network for refining 3-D surface model to significantly enhance the accuracy and efficiency of environment modeling. Following this, the RayCast 3-D mapping technique is introduced for precise projection of 2-D images onto arbitrary 3-D surfaces with its flexibility and adaptability. Furthermore, we introduce an MM ACP comprising a trajectory controller and a close-loop whole-body controller. This dual-controller system enables the MM to swiftly move to target poses and smoothly follow trajectories, with the capability to autonomously switch between control paradigms based on task requirements. In addition, Experimental results demonstrate that the proposed automated trajectory generation strategy, coupled with the MM ACP, significantly improves the accuracy of environmental perception and the efficiency of trajectory generation. Furthermore, the MM exhibits robust performance in both simulated and real-world settings, successfully executing fully autonomous painting tasks.",,10,IEEE/ASME Transactions on Mechatronics,"Robotics Research Centre of the School of Mechanical and Aerospace Engineering, Nanyang Technological University, Singapore",iee_dec_rob
IEEE Xplore,9695733,10.1109/IAECST54258.2021.9695733,Conferences,Analysis of an electric breakdown fault of circuit breaker in 220 kV GIS equipment,Dilyar Dolkun; DuoHu Gong; JiaBao Du; ZhongQiang Zhan,2021,"GIS equipment is widely used in high-voltage backbone power grid, and its reliability directly affects the safe and stable operation of large power grid. In this paper, an insulation breakdown fault of 220 kV GIS circuit breaker in a substation is deeply analyzed. The insulation breakdown of fault gas chamber is comprehensively analyzed by various methods such as fault field detection, return to factory disassembly inspection, simulation calculation and theoretical analysis. It is confirmed that the cause of the fault is that the metal debris generated during the running in process of the circuit breaker is not completely cleaned, left in the parts that are not easy to clean, and removed under the impact of the electric field force after the operation of the equipment, resulting in electric field distortion and air gap breakdown and discharge. Finally, according to the fault causes, the follow-up preventive measures for such faults are put forward.",,1,2021 3rd International Academic Exchange Conference on Science and Technology Innovation (IAECST),"Power Research Institute of State Grid Xinjiang Power Co., Ltd, Xinjiang Uygur Autonomous Region, Urumqi City",iee_dec_rob
IEEE Xplore,10610969,10.1109/ICRA57147.2024.10610969,Conferences,Enabling passivity for Cartesian workspace restrictions,Sebastian Hjorth; Johannes Lachner; Arash Ajoudani; Dimitrios Chrysostomou,2024,"An emerging trend in the field of human-robot collaboration is the disassembly of end-of-life products. Safety is a crucial requirement of the disassembly process since worn-out or damaged products could break, possibly resulting in dangerous behavior of the robot. To protect the user from such behavior, this work addresses this challenge through the implementation of an energy-aware Cartesian impedance controller, combined with virtual workspace restrictions. Hereby, the passivity of the robotic system is ensured. The paper proposed two approaches to ensure the passivity of the system when subjected to workspace restrictions due to unplanned interactions and contact loss. The first approach employs an augmented energy tank with restricted energy flow. The second approach monitors the overall energy flow, regulating and separating non-passive behavior, caused by workspace restrictions. The approaches are evaluated and compared with each other, by using a KUKA LBR iiwa robot. The results highlight the potential of virtual workspace restrictions in human-robot collaborative disassembly tasks.",,0,2024 IEEE International Conference on Robotics and Automation (ICRA),"Dept. of Materials and Production, Aalborg University, Aalborg, Denmark",iee_dec_rob
IEEE Xplore,11163841,10.1109/CASE58245.2025.11163841,Conferences,A comparative study between a traditional coarse sense-plan-act system and a two-stage RoI recommender and Eyes-in-hand stereo system for robotized unscrewing of hard disk drives (HDDs),Anthonie Coopman; Mathijs Piessens; Joren Van Den Bosch; Maarten Vandersteegen; Jef R. Peeters,2025,"Robotic unscrewing plays a pivotal role in the automation of remanufacturing processes. Despite advancements in deep learning-based screw detection, which nowadays achieve detection accuracies exceeding 98%, consistent unscrewing success remains challenging due to physical localization errors. Within prior research various vision-based methods have been developed to correct positional deviations that arise from neural network predictions. On the other hand, force-based methods have been developed to compensate for all accumulating errors during physical contact. The vision-based approaches often lack reliability, and force-based methods, although highly effective, have to date, only been validated on larger, self-centering fasteners and will result in additional wear to the unscrewing end-effector. Therefore, this study presents a comparative analysis of two robotic unscrewing pipelines designed to enhance detection accuracy, localization precision, and unscrewing time efficiency. The first baseline approach employs a single-stage, coarse-only sense– plan–act approach. The second, advanced two-stage approach integrates coarse localization with a refinement step using stereo detection, matching and triangulation. Experimental results highlight the advantages of the advanced two-stage approach, which incorporates a region-of-interest recommendation step and an eyes-in-hand stereo module for position refinement. With the pilot system developed in the presented research, vision-based precision and recall rates of 99.2% and 99.4% are obtained, with an unscrewing success rate of 99%. At the system level, these results correspond to unscrewing precision and recall of 98.2% and 98.4% with only 0.75 seconds needed to reclassify and compute the updated screw location.",,0,2025 IEEE 21st International Conference on Automation Science and Engineering (CASE),"Department of Mechanical Engineering, KU Leuven, Leuven, Belgium",iee_dec_rob
IEEE Xplore,11370110,10.1109/ISSE65546.2025.11370110,Conferences,Development and Evaluation of an Ontology for Model-Based Cross-Generational Modeling of Products and Production Systems in Circular Economy,Kristian Vlajic; Alex Martin; Maximilian Fischer; Stefan Eric Schwarz; Tobias Düser; Albert Albers,2025,"The limited adoption of circular economy strategies in industry needs to be addressed by developing an ontology for cross-generational modeling of circular products and production systems. Through a two-day participatory workshop with experts, 25 needs and 28 modeling activities were identified, consolidated into 6 fields of action within an extended ontology framework. Key elements include problem space modeling, requirements definition, product-production process integration, cross-generational remanufacturing potential assessment, and interface management. The results identify that standardized traceability between product and production systems is needed across generations, emphasizing change management to mitigate error propagation. Future implementation within the “Circular Factory for the Perpetual Innovative Product” collaborative research center will validate the framework using an angle grinder case study, iteratively refining interface definitions and system models.",,0,2025 IEEE International Symposium on Systems Engineering (ISSE),"IPEK - Institute of Product, Engineering at KIT Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany",iee_dec_rob
IEEE Xplore,11398688,10.1109/CEI66465.2025.11398688,Conferences,Research on Control Technology of Unmanned “Ant Boat” for Complex Scenarios,Jinde Huang; Jing Zeng; Zhulang Li; Bohua Li,2025,"This study addresses the challenges in marine development posed by traditional ship equipment, such as high costs, single-function limitations, environmental pollution, and difficulties in dismantling. We propose an unmanned “Ant Boat” swarm control system based on modular design. The system employs an STM32F407ZGT6 microcontroller as the core controller, integrating Beidou RDSS/RNSS positioning modules, magnetic adsorption coil modules, intelligent fixing buckle modules, high-precision MG996 controllable rotating servo modules, waterproof propulsion motor modules, and collaborative control algorithms. This enables autonomous docking, path planning, and multi-configuration platform construction for unmanned boats. The system provides a green and efficient solution for complex scenarios such as offshore temporary bases and mobile entertainment platforms.",,0,"2025 5th International Conference on Computer Science, Electronic Information Engineering and Intelligent Control Technology (CEI)","Beihai Campus, Guilin University of Electronic Technology, Beihai, Guangxi, China",iee_dec_rob
IEEE Xplore,8071567,10.1109/SSPS.2017.8071567,Conferences,Raspberry PI based Integrated Autonomous Vehicle using LabVIEW,Kunja Bihari Swain; Shubhendu Dash; Suman Sekhar Gouda,2017,"In this paper an Integrated Autonomous Vehicle (IAV) design is presented. The IAV is an automatic robot which has the capability to reach any corner of the security region without alarming the enemy. It can employ for suspicious bomb detection & demolition, threat detection etc. which is quite risky for soldier in the war field or border security region. This vehicle equipped with different on board sensors, actuators, camera and Raspberry PI to accomplish the security activity. Raspberry PI monitors the controlling action of the robot which is programmed with LabVIEW (Laboratory Virtual Instrument engineering workbench) for efficient interaction and presentation.",,5,"2017 Third International Conference on Sensing, Signal Processing and Security (ICSSS)","Department of Electronics and Instrumentation Engineering, National Institute of Science and Technology, Berhampur, Odisha",iee_dec_rob
IEEE Xplore,6275572,10.1109/MESA.2012.6275572,Conferences,Towards an autonomous manipulator system for decontamination and release measurement,Simon Notheis; Patrick Kern; Michael Mende; Björn Hein; Heinz Wörn; Sascha Gentes,2012,"This paper will present a manipulator and transport system for autonomous exploration, decontamination and radiation measurement / release measurement of contaminated surfaces as found during dismantling of nuclear power plants. An innovative system for surface ablation and measurement tasks is currently being developed under the research project MAFRO (Manipulatorgestütztes Freimessen von Oberflächen = manipulator-based release measurement of surfaces), a joint project of the Institute for Process Control and Robotics and the Institute for Technology and Management in Construction at the Karlsruhe Institute of Technology (KIT), funded by the German Federal Ministry of Education and Research (BMBF). The setup comprises a transport system and a manipulator equipped with vacuum suction units to move along walls.",,4,Proceedings of 2012 IEEE/ASME 8th IEEE/ASME International Conference on Mechatronic and Embedded Systems and Applications,"Institute for Process Control and Robotics / Institute for Technology and Management in Construction, Karlsruhe Institute of Technology, Karlsruhe, Germany",iee_dec_rob
IEEE Xplore,68072,10.1109/70.68072,Journals,An integrated computer aid for generating and evaluating assembly sequences for mechanical products,D.F. Baldwin; T.E. Abell; M.-C.M. Lui; T.L. De Fazio; D.E. Whitney,1991,"An integrated computer aid that is useful for assembly-line design and for concurrent design of mechanical products is described. Recognizing that early consideration of assembly sequence is important for producibility, quality control, flexibility, and market responsiveness, the authors have built an integrated set of user-interactive computer programs that generates all feasible assembly sequences for a product and then aids the user in judging their value based on various criteria. The programs use a disassembly analysis for generating sequences and provide online visual aids during generation and evaluation. During evaluation, matters such as avoiding difficult assembly states or moves, stability, fixturing, orientation, refixturing and reorientation count, and inclusion of favorable states are considered to highlight desirable or undesirable sequences. The designer edits the set of sequences according to these criteria, leading to an informed sequence choice or to needed design refinement. The interactive programs provide a rapid means for sequence selection, encouraging their use during early design.<>",,274,IEEE Transactions on Robotics and Automation,"Mechanical Engineering Department, Massachusetts Institute of Technology, Cambridge, MA, USA",iee_dec_rob
IEEE Xplore,262447,10.1109/IROS.1990.262447,Conferences,A system for autonomous execution of hand-eye tasks-an approach to cooperative hand-eye programming and active visions sensing,T. Matsushita; S. Sakane; S. Hirai; T. Sato; M. Kakikura,1990,"Describes an integrated system for autonomous execution of hand-eye task which is a part of the results of research in Electrotechnical Laboratory under the Japanese national project 'Advanced Robot Technology'. Two elementary sub-systems to build a hand-eye system have been developed. One is a programming system with knowledge-based description of hand-eye cooperative task, and the other is a planning system for active vision sensing. Valve disassembly and visual inspection tasks were performed as a demonstration.<>",,4,"EEE International Workshop on Intelligent Robots and Systems, Towards a New Frontier of Applications","Electro Technical Laboratory, Tsukuba, Ibaraki, Japan",iee_dec_rob
IEEE Xplore,11349691,10.1109/TIE.2025.3634429,Journals,Adaptive Deep Koopman Operators for Soft Robot Control: Application to Luban Lock Disassembly,Yihe Yang; Yue Jiang; Wenyu Cao; Cong Li; Wei Jiang; Hangjie Mo; Xiaojian Li; Xin Xu; Xinglong Zhang,2026,"Soft robots have attracted considerable attention due to their intrinsic compliance and environmental adaptability in complex dynamic scenarios. However, their infinite degrees of freedom and strongly nonlinear dynamics present fundamental challenges in precise modeling and control. To address this issue, this article proposes an adaptive deep Koopman (ADK) modeling approach for model-based optimal control of soft robots. Our approach incorporates the control-oriented loss functions into the deep Koopman modeling framework to regulate open-loop poles and singular values of the controllability matrix, bridging the critical gap between the Koopman model learning and closed-loop control. The model parameters in the Koopman observable space are further updated online to account for dynamic changes under material wear and load variations. We develop a model-based optimal controller with the ADK model for soft robots, where an integral action is introduced to improve the control performance under varying load conditions and inaccurate feedforward control inputs. Extensive experimental validations including set-point regulation under varying load conditions and autonomous disassembly of a three-way Luban lock are conducted, which demonstrate the effectiveness and robustness of our approach.",,0,IEEE Transactions on Industrial Electronics,"College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China",iee_dec_rob
IEEE Xplore,1177214,10.1109/AUV.2002.1177214,Conferences,Hydrocarbon fueled UUV power systems,D.H. Kiely; J.T. Moore,2002,"Two hydrocarbon fueled internal combustion unmanned undersea vehicles (UUV) power sources incorporating a high-speed turbo-alternator are described, and their performance variation with operating depth and total energy is discussed. Turbine performance data is also discussed. These systems require only the refilling of tanks without disassembly between runs. They have overall system specific energies 3 to 4 times that of silver-zinc batteries.",,7,"Proceedings of the 2002 Workshop on Autonomous Underwater Vehicles, 2002.","Applied Research Laboratory, Pennsylvania State University, PA, USA",iee_dec_rob
IEEE Xplore,7008717,10.1109/ICES.2014.7008717,Conferences,Sustainability assurance modeling for SRAM-based FPGA evolutionary self-repair,Rashad S. Oreifej; Rawad Al-Haddad; Rizwan A. Ashraf; Ronald F. DeMara,2014,"A quantitative stochastic design technique is developed for evolvable hardware systems with self-repairing, replaceable, or amorphous spare components. The model develops a metric of sustainability which is defined in terms of residual functionality achieved from pools of amorphous spares of dynamically configurable logic elements, after repeated failure and recovery cycles. At design-time the quantity of additional resources needed to meet mission availability and lifetime requirements given the fault-susceptibility and recovery capabilities are assured within specified constraints. By applying this model to MCNC benchmark circuits mapped onto Xilinx Virtex-4 Field Programmable Gate Array (FPGA) with reconfigurable logic resources, we depict the effect of fault rates for aging-induced degradation under Time Dependent Dielectric Breakdown (TDDB) and interconnect failure under Electromigration (EM). The model considers a population-based genetic algorithm to refurbish hardware resources which realize repair policy parameters and decaying reparability as a complete case-study using published component failure rates.",,2,2014 IEEE International Conference on Evolvable Systems,"Department of Electrical and Computer Engineering, University of Central Florida, Orlando, FL",iee_dec_rob
IEEE Xplore,7340503,10.1109/ICAT.2015.7340503,Conferences,A Haptic-Assisted Guidance System for working machines based on virtual force fields,Simone Patrinostro; Matteo Tanzini; Massimo Satler; Emanuele Ruffaldi; Alessandro Filippeschi; Carlo Alberto Avizzano,2015,"This paper presents a new approach to improve the remote navigation of a teleoperated demolition machine. To improve navigation usability of the teleoperated system the following topics will be covered: obstacle avoidance, wall alignment, and machine optimal positioning for demolition operations. In order to enhance the ability of the operator to navigate in a cluttered environment, a Haptic-Assisted Guidance System(HAGS) will be introduced. HAGS is a guidance system based on haptic simulation which improves the awareness of the operator on the surrounding environment. The solution proposed has been tested using a virtual environment scenario and a commercial Haptic interface, the results have been analyzed and discussed.",,4,"2015 XXV International Conference on Information, Communication and Automation Technologies (ICAT)","PERCRO - Scuola Superiore Sant’ Anna, Pisa, Italy",iee_dec_rob
IEEE Xplore,10830375,10.1109/ICCSC62048.2024.10830375,Conferences,A Comprehensive Study of Available and Prospective Object Detection Methodologies,Manisha; Avadhesh Kumar; Dileep Kumar Yadav,2024,"Visual recognition and recognition of objects have created a new field of relevance in modern times, posing severe issues for computer vision. Object detection technology is increasingly being used in a variety of applications, the most noteworthy of which include surveillance systems, self-driving vehicles, and pedestrian identification. One of the most significant and difficult issues is visual identification and obj ect detection, which has enticed an area of significance in modern years. The most well-known applications of object detection include surveillance, self-driving automobiles, pedestrian detection, and other areas of daily life. The primary objective of visual object detection is to recognized objects that fit into a certain targeted object with excellent navigation in a real scene or input image, as we know to assign a specific class label to each object instance due to the rapid growth of deep learning models, the performance of object detectors has significantly boosted, deep learning-based detection algorithms have been extensively investigated once again. This paper provides a comprehensive overview of the most recent advancements in visual object identification using deep learning and also describes a huge corpus of recent research and used it to analyses conventional and modern obj ect detectors. Here this study discussion the backbone architecture for obj ect recognition, followed by a methodical deconstruction of existing learning algorithms. Some important datasets and metrics for objects detection are also explored. Finally, this paper describes object detection applications and suggests various future directions.",,0,"2024 International Conference on Computing, Sciences and Communications (ICCSC)","School of Computer Science Engineering, Galgotias, University, Greater Noida, India",iee_dec_rob
IEEE Xplore,11224807,10.1109/AIM64088.2025.11224807,Conferences,MR-Robot: A Key-Lock Structured Modular Resilient Robot-Design and Implementation,Zhiqin Qian; Biao Xu; Mingda Zhang; Zihe Wang; Baoying Wang; Wujun Zhu; Qijun Huang; Wenjun Zhang; Tan Zhang,2025,"Robotic systems operating in unstructured environments are prone to damage, posing significant challenges for task continuity and system recovery. To address this, we propose a modular resilient robot designed to autonomously recover functionality following partial damage. MR-Robot features a novel ""key-lock"" docking mechanism implemented via male and female connectors, with the female connector incorporating a multilayer structure that supports docking, locking, disassembly, and joint mode switching. This architecture enables seamless transitions between full actuation and under-actuation modes. A kinematic model is developed and an inverse kinematics solution is formulated to support precise motion planning. To minimize wiring complexity and enhance scalability, a lightweight MQTT-based communication protocol is adopted for intermodule data exchange. Furthermore, closed-loop control using a PID algorithm ensures accurate joint positioning. A functional prototype has been developed to validate the proposed design. Experimental results demonstrate MR-Robot’s capability for autonomous docking and its adaptability through transitions between active and passive joint states, confirming its potential for resilient robotic applications in challenging environments.",,0,2025 IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM),"School of Mechanical and Power Engineering, East China University of Science and Technology, Shanghai, China",iee_dec_rob
IEEE Xplore,9284394,10.1109/IISA50023.2020.9284394,Conferences,A traceability and auditing framework for electronic equipment reverse logistics based on blockchain: the case of mobile phones,Thomas K. Dasaklis; Fran Casino; Constantinos Patsakis,2020,"Human beings produce electronic waste (e-waste) at an unprecedented pace. Mobile phones and other inter-connected smart devices make a significant contribution to the generation of e-waste. Reverse logistics (RL) activities play an essential role in managing mobile phones during their end-of-life. However, remanufacturing and/or refurbishing of mobile phones might prove difficult not only from an operational point of view but also from a data management and privacy perspective (due to privacy-related regulatory frameworks like the EU General Data Protection Regulation directive). In this paper, we propose a distributed trustless and secure framework for electronic equipment RL activities based on blockchain technology. We consider the remanufacturing/refurbishing recovery option for mobile phones, and we develop an autonomous and effective back-end data sharing architecture based on smart contracts/blockchain technology for keeping track of all the remanufacturing/refurbishing processes. For demonstrating the applicability of our approach, we develop a functional set of smart contracts and a local private blockchain. The benefits of our framework are further discussed, along with fruitful areas for future research.",,55,"2020 11th International Conference on Information, Intelligence, Systems and Applications (IISA","Department of Informatics, University of Piraeus, Piraeus, Greece",iee_dec_rob
